,country,year,type,TN,TP,accuracy
4954,PL,2000,NB,0.9519725557461407,0.014285714285714285,0.35841423948220064
4959,PL,2000,NB,0.9519725557461407,0.014285714285714285,0.35841423948220064
4962,PL,2001,DT,0.6379794200187091,0.37168141592920356,0.6125211505922166
4967,PL,2001,DT,0.6379794200187091,0.37168141592920356,0.6125211505922166
4963,PL,2001,LDA,0.6604303086997194,0.3805309734513274,0.6336717428087987
4968,PL,2001,LDA,0.6604303086997194,0.3805309734513274,0.6336717428087987
4961,PL,2001,LR,0.6604303086997194,0.3805309734513274,0.6336717428087987
4966,PL,2001,LR,0.6604303086997194,0.3805309734513274,0.6336717428087987
4960,PL,2001,LR - Youden's J,0.7572692793931732,0.5473145780051151,0.6336717428087987
4965,PL,2001,LR - Youden's J,0.7572692793931732,0.5473145780051151,0.6336717428087987
4964,PL,2001,NB,0.6604303086997194,0.3805309734513274,0.37648054145516074
4969,PL,2001,NB,0.6604303086997194,0.3805309734513274,0.37648054145516074
4972,PL,2002,DT,0.9507246376811594,0.05555555555555555,0.8535745047372955
4977,PL,2002,DT,0.9507246376811594,0.05555555555555555,0.8535745047372955
4973,PL,2002,LDA,0.8724637681159421,0.07936507936507936,0.7863910422049957
4978,PL,2002,LDA,0.8724637681159421,0.07936507936507936,0.7863910422049957
4971,PL,2002,LR,0.9507246376811594,0.05555555555555555,0.8535745047372955
4976,PL,2002,LR,0.9507246376811594,0.05555555555555555,0.8535745047372955
4970,PL,2002,LR - Youden's J,0.9701492537313433,0.09523809523809523,0.8535745047372955
4975,PL,2002,LR - Youden's J,0.9701492537313433,0.09523809523809523,0.8535745047372955
4974,PL,2002,NB,0.8724637681159421,0.07936507936507936,0.38931955211024977
4979,PL,2002,NB,0.8724637681159421,0.07936507936507936,0.38931955211024977
4982,PL,2003,DT,0.569838056680162,0.52,0.5614478114478114
4987,PL,2003,DT,0.569838056680162,0.52,0.5614478114478114
4983,PL,2003,LDA,0.569838056680162,0.52,0.5614478114478114
4988,PL,2003,LDA,0.569838056680162,0.52,0.5614478114478114
4981,PL,2003,LR,0.569838056680162,0.52,0.5614478114478114
4986,PL,2003,LR,0.569838056680162,0.52,0.5614478114478114
4980,PL,2003,LR - Youden's J,0.7033678756476683,0.7211538461538461,0.5614478114478114
4985,PL,2003,LR - Youden's J,0.7033678756476683,0.7211538461538461,0.5614478114478114
4984,PL,2003,NB,0.569838056680162,0.52,0.41414141414141414
4989,PL,2003,NB,0.569838056680162,0.52,0.41414141414141414
